""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"225030_at"	0.0031	0.000331	3.79814999	-0.1173404	0.277	"225030_at"	"BOD1"	"ENSG00000145919"	"gene"	"protein_coding"	"BOD1"	"GPL570"
"230082_at"	0.00311	0.000332	3.79682489	-0.1214016	0.239	"230082_at"	"LRRFIP2"	"ENST00000461672|ENSG00000093167"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"LRRFIP2-213|LRRFIP2"	"GPL570"
"221488_s_at"	0.00312	0.000334	-3.79530601	-0.1260557	-0.191	"221488_s_at"	"CUTA"	"ENSG00000112514|ENST00000462802|ENST00000479249|ENST00000465956|ENST00000487637"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"CUTA|CUTA-205|CUTA-207|CUTA-206|CUTA-209"	"GPL570"
"227239_at"	0.00312	0.000334	3.7953702	-0.125859	0.359	"227239_at"	"FAM126A"	"ENSG00000122591|ENST00000465661"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"FAM126A|FAM126A-206"	"GPL570"
"1552770_s_at"	0.00313	0.000335	-3.79479739	-0.1276139	-0.209	"1552770_s_at"	"ZNF563"	"ENSG00000188868"	"gene"	"protein_coding"	"ZNF563"	"GPL570"
"1556162_at"	0.00314	0.000336	-3.79350583	-0.1315702	-0.192	"1556162_at"	"IGSF3"	"ENSG00000143061"	"gene"	"protein_coding"	"IGSF3"	"GPL570"
"204054_at"	0.00314	0.000336	3.79329923	-0.1322029	0.389	"204054_at"	"PTENP1"	"ENST00000532280"	"lnc_RNA"	"processed_transcript"	"PTENP1-202"	"GPL570"
"224772_at"	0.00315	0.000337	-3.7926134	-0.1343033	-0.261	"224772_at"	"NAV1"	"ENSG00000134369"	"gene"	"protein_coding"	"NAV1"	"GPL570"
"1557289_s_at"	0.00315	0.000337	-3.79227561	-0.1353377	-0.283	"1557289_s_at"	"GTF2IRD2"	"ENSG00000196275|ENST00000619775"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"GTF2IRD2|GTF2IRD2-206"	"GPL570"
"235346_at"	0.00316	0.000339	3.79060581	-0.1404504	0.225	"235346_at"	"FUNDC1"	"ENSG00000069509|ENST00000483115"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"FUNDC1|FUNDC1-202"	"GPL570"
"216000_at"	0.00316	0.000339	-3.79128094	-0.1383834	-0.316	"216000_at"	"AC079781.5"	"ENSG00000284707|ENST00000641390|ENST00000641784|ENST00000641315"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AC079781.5|AC079781.5-201|AC079781.5-202|AC079781.5-203"	"GPL570"
"241696_at"	0.00317	0.00034	3.79033221	-0.1412879	0.223	"241696_at"	"CNTLN"	"ENST00000484374|ENSG00000044459"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CNTLN-204|CNTLN"	"GPL570"
"225824_at"	0.00317	0.00034	-3.78989649	-0.1426217	-0.167	"225824_at"	"CCNK"	"ENST00000553865|ENSG00000090061"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CCNK-203|CCNK"	"GPL570"
"202468_s_at"	0.00317	0.00034	3.79025859	-0.1415133	0.794	"202468_s_at"	"CTNNAL1"	"ENSG00000119326"	"gene"	"protein_coding"	"CTNNAL1"	"GPL570"
"201135_at"	0.00317	0.000341	-3.78915243	-0.1448992	-0.177	"201135_at"	"ECHS1"	"ENSG00000127884"	"gene"	"protein_coding"	"ECHS1"	"GPL570"
"225338_at"	0.00317	0.000341	3.78913859	-0.1449415	0.241	"225338_at"	"ZYG11B"	"ENSG00000162378"	"gene"	"protein_coding"	"ZYG11B"	"GPL570"
"205034_at"	0.00318	0.000342	3.78840185	-0.1471963	0.4	"205034_at"	"CCNE2"	"ENSG00000175305"	"gene"	"protein_coding"	"CCNE2"	"GPL570"
"209284_s_at"	0.00318	0.000342	3.7885613	-0.1467084	0.323	"209284_s_at"	"TASOR"	"ENSG00000163946|ENST00000459993"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"TASOR|TASOR-203"	"GPL570"
"226241_s_at"	0.0032	0.000344	3.7861274	-0.1541555	0.218	"226241_s_at"	"MRPL52"	"ENSG00000172590|ENST00000556654"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MRPL52|MRPL52-214"	"GPL570"
"242957_at"	0.0032	0.000345	-3.78583829	-0.1550399	-0.597	"242957_at"	"VWCE"	"ENSG00000167992"	"gene"	"protein_coding"	"VWCE"	"GPL570"
"201967_at"	0.00322	0.000346	-3.78421026	-0.1600194	-0.211	"201967_at"	"RBM6"	"ENSG00000004534"	"gene"	"protein_coding"	"RBM6"	"GPL570"
"201627_s_at"	0.00321	0.000346	3.7844405	-0.1593153	0.234	"201627_s_at"	"INSIG1"	"ENSG00000186480"	"gene"	"protein_coding"	"INSIG1"	"GPL570"
"1560499_at"	0.00321	0.000346	-3.78500692	-0.1575829	-0.273	"1560499_at"	"LINC01550"	"ENSG00000246223|ENST00000499006"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01550|LINC01550-201"	"GPL570"
"238670_at"	0.00321	0.000346	-3.78483266	-0.1581159	-0.215	"238670_at"	"RAD18"	"ENSG00000070950"	"gene"	"protein_coding"	"RAD18"	"GPL570"
"203871_at"	0.00321	0.000346	-3.78464856	-0.158679	-0.151	"203871_at"	"SENP3"	"ENST00000581010|ENSG00000161956|ENSG00000277957"	"lnc_RNA|gene|gene"	"retained_intron|protein_coding|protein_coding"	"SENP3-205|SENP3|SENP3-EIF4A1"	"GPL570"
"230304_at"	0.00321	0.000346	3.78460625	-0.1588084	0.257	"230304_at"	"AC012615.1"	"ENSG00000261526|ENST00000565797"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC012615.1|AC012615.1-201"	"GPL570"
"244197_x_at"	0.00322	0.000347	-3.78383505	-0.1611669	-0.194	"244197_x_at"	"CNOT2"	"ENSG00000111596|ENST00000553078|ENST00000548021|ENST00000549443|ENST00000552422|ENST00000547321"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron|processed_transcript|processed_transcript|retained_intron"	"CNOT2|CNOT2-242|CNOT2-208|CNOT2-217|CNOT2-237|CNOT2-205"	"GPL570"
"210415_s_at"	0.00322	0.000347	-3.78377157	-0.161361	-0.233	"210415_s_at"	"ODF2"	"ENSG00000136811"	"gene"	"protein_coding"	"ODF2"	"GPL570"
"218915_at"	0.00322	0.000348	-3.78314553	-0.1632753	-0.162	"218915_at"	"NF2"	"ENSG00000186575"	"gene"	"protein_coding"	"NF2"	"GPL570"
"228077_at"	0.00323	0.000348	-3.78244617	-0.1654136	-0.203	"228077_at"	"MRI1"	"ENSG00000037757"	"gene"	"protein_coding"	"MRI1"	"GPL570"
"234044_at"	0.00322	0.000348	-3.78328084	-0.1628615	-0.433	"234044_at"	"ARHGAP26"	"ENSG00000145819|ENST00000378013"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ARHGAP26|ARHGAP26-202"	"GPL570"
"204655_at"	0.00322	0.000348	-3.78321137	-0.163074	-0.295	"204655_at"	"CCL5"	"ENSG00000271503"	"gene"	"protein_coding"	"CCL5"	"GPL570"
"223109_at"	0.00324	0.000349	-3.78161307	-0.1679604	-0.162	"223109_at"	"TRUB2"	"ENSG00000167112"	"gene"	"protein_coding"	"TRUB2"	"GPL570"
"202093_s_at"	0.00324	0.00035	-3.78108835	-0.1695644	-0.178	"202093_s_at"	"PAF1"	"ENSG00000006712"	"gene"	"protein_coding"	"PAF1"	"GPL570"
"238439_at"	0.00324	0.00035	3.78104588	-0.1696942	1.04	"238439_at"	"ANKRD22"	"ENSG00000152766"	"gene"	"protein_coding"	"ANKRD22"	"GPL570"
"1554095_at"	0.00324	0.00035	3.78088278	-0.1701927	0.279	"1554095_at"	"RBM33"	"ENSG00000184863"	"gene"	"protein_coding"	"RBM33"	"GPL570"
"214662_at"	0.00325	0.000351	3.7801878	-0.1723168	0.35	"214662_at"	"WDR43"	"ENSG00000163811"	"gene"	"protein_coding"	"WDR43"	"GPL570"
"202846_s_at"	0.00324	0.000351	3.78059323	-0.1710777	0.114	"202846_s_at"	"PIGC"	"ENSG00000135845|ENST00000484368"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PIGC|PIGC-206"	"GPL570"
"202606_s_at"	0.00324	0.000351	3.78056314	-0.1711697	0.29	"202606_s_at"	"TLK1"	"ENSG00000198586"	"gene"	"protein_coding"	"TLK1"	"GPL570"
"217958_at"	0.00325	0.000351	3.7800926	-0.1726077	0.175	"217958_at"	"TRAPPC4"	"ENSG00000196655|ENST00000531290|ENST00000533149|ENST00000524797"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"TRAPPC4|TRAPPC4-210|TRAPPC4-213|TRAPPC4-204"	"GPL570"
"1556352_at"	0.00325	0.000351	-3.78040632	-0.171649	-0.368	"1556352_at"	"SRGAP2C"	"ENSG00000171943"	"gene"	"protein_coding"	"SRGAP2C"	"GPL570"
"1553909_x_at"	0.00326	0.000353	-3.77847018	-0.1775654	-0.218	"1553909_x_at"	"SLF2"	"ENSG00000119906"	"gene"	"protein_coding"	"SLF2"	"GPL570"
"203977_at"	0.00326	0.000353	-3.77831001	-0.1780548	-0.156	"203977_at"	"TAZ"	"ENSG00000102125|ENST00000652476|ENST00000652685|ENST00000483674|ENST00000470127|ENST00000494912"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"TAZ|TAZ-229|TAZ-232|TAZ-209|TAZ-204|TAZ-211"	"GPL570"
"236022_at"	0.00328	0.000355	-3.77672432	-0.1828988	-0.294	"236022_at"	"MYO19"	"ENST00000620567|ENSG00000278259|ENST00000611622"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"MYO19-220|MYO19|MYO19-207"	"GPL570"
"1557053_s_at"	0.00327	0.000355	-3.77711796	-0.1816964	-0.176	"1557053_s_at"	"UBE2G2"	"ENST00000481546|ENSG00000184787"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"UBE2G2-206|UBE2G2"	"GPL570"
"1561093_at"	0.00328	0.000355	-3.77672089	-0.1829093	-0.175	"1561093_at"	"SLC22A25"	"ENSG00000196600"	"gene"	"protein_coding"	"SLC22A25"	"GPL570"
"208959_s_at"	0.00329	0.000357	3.77527637	-0.1873209	0.186	"208959_s_at"	"ERP44"	"ENSG00000023318"	"gene"	"protein_coding"	"ERP44"	"GPL570"
"224692_at"	0.00329	0.000357	3.7746954	-0.1890949	0.226	"224692_at"	"PPP1R15B"	"ENSG00000158615"	"gene"	"protein_coding"	"PPP1R15B"	"GPL570"
"32062_at"	0.0033	0.000358	-3.7745537	-0.1895276	-0.252	"32062_at"	"LRRC14"	"ENSG00000160959"	"gene"	"protein_coding"	"LRRC14"	"GPL570"
"229055_at"	0.0033	0.000358	-3.77419515	-0.1906224	-0.263	"229055_at"	"GPR68"	"ENSG00000119714"	"gene"	"protein_coding"	"GPR68"	"GPL570"
"201111_at"	0.0033	0.000358	3.77438868	-0.1900315	0.277	"201111_at"	"USH2A"	"ENSG00000042781"	"gene"	"protein_coding"	"USH2A"	"GPL570"
"207671_s_at"	0.00331	0.000359	3.77328273	-0.1934079	0.286	"207671_s_at"	"BEST1"	"ENSG00000167995|ENST00000524877"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"BEST1|BEST1-203"	"GPL570"
"215482_s_at"	0.00331	0.00036	-3.7727469	-0.1950436	-0.136	"215482_s_at"	"EIF2B4"	"ENSG00000115211|ENST00000478311"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"EIF2B4|EIF2B4-209"	"GPL570"
"223816_at"	0.00332	0.000361	3.77192059	-0.1975657	0.384	"223816_at"	"SLC46A2"	"ENSG00000119457"	"gene"	"protein_coding"	"SLC46A2"	"GPL570"
"204484_at"	0.00332	0.000361	-3.77200452	-0.1973095	-0.304	"204484_at"	"PIK3C2B"	"ENSG00000133056"	"gene"	"protein_coding"	"PIK3C2B"	"GPL570"
"216920_s_at"	0.00333	0.000362	-3.77073949	-0.20117	-0.467	"216920_s_at"	"TRGC1"	"ENSG00000211689|ENST00000443402"	"gene|C_gene_segment"	"TR_C_gene|TR_C_gene"	"TRGC1|TRGC1-201"	"GPL570"
"217462_at"	0.00333	0.000362	-3.77087214	-0.2007653	-0.203	"217462_at"	"MYRF"	"ENST00000536352|ENST00000537318|ENSG00000124920|ENST00000389602"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|protein_coding|retained_intron"	"MYRF-204|MYRF-205|MYRF|MYRF-203"	"GPL570"
"229854_at"	0.00333	0.000363	-3.77032916	-0.2024221	-0.26	"229854_at"	"OBSCN"	"ENSG00000154358"	"gene"	"protein_coding"	"OBSCN"	"GPL570"
"240554_at"	0.00334	0.000363	-3.76970797	-0.2043174	-0.199	"240554_at"	"AKAP8L"	"ENSG00000011243|ENST00000593845|ENST00000596213|ENST00000595879|ENST00000680703|ENST00000681405|ENST00000680957|ENST00000680865|ENST00000679634|ENST00000681744|ENST00000680323|ENST00000680774|ENST00000680302|ENST00000680103|ENST00000595087|ENST00000600065"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|processed_transcript"	"AKAP8L|AKAP8L-202|AKAP8L-211|AKAP8L-209|AKAP8L-231|AKAP8L-237|AKAP8L-235|AKAP8L-234|AKAP8L-221|AKAP8L-239|AKAP8L-227|AKAP8L-232|AKAP8L-225|AKAP8L-224|AKAP8L-206|AKAP8L-217"	"GPL570"
"213009_s_at"	0.00334	0.000363	3.76966136	-0.2044596	0.253	"213009_s_at"	"TRIM37"	"ENSG00000108395"	"gene"	"protein_coding"	"TRIM37"	"GPL570"
"218614_at"	0.00334	0.000363	3.77007764	-0.2031895	0.234	"218614_at"	"RESF1"	"ENST00000543763|ENSG00000174718|ENST00000535596|ENST00000397578"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript"	"RESF1-208|RESF1|RESF1-204|RESF1-203"	"GPL570"
"207071_s_at"	0.00334	0.000364	-3.76906797	-0.2062699	-0.225	"207071_s_at"	"ACO1"	"ENSG00000122729"	"gene"	"protein_coding"	"ACO1"	"GPL570"
"201521_s_at"	0.00335	0.000364	3.76882832	-0.2070009	0.166	"201521_s_at"	"NCBP2"	"ENST00000468923|ENSG00000114503|ENST00000467803|ENST00000463783"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|retained_intron"	"NCBP2-211|NCBP2|NCBP2-210|NCBP2-209"	"GPL570"
"226219_at"	0.00335	0.000364	-3.76881519	-0.207041	-0.162	"226219_at"	"ARHGAP30"	"ENSG00000186517|ENST00000461003"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ARHGAP30|ARHGAP30-205"	"GPL570"
"222524_s_at"	0.00335	0.000365	-3.76809617	-0.2092342	-0.135	"222524_s_at"	"ASB6"	"ENSG00000148331"	"gene"	"protein_coding"	"ASB6"	"GPL570"
"229533_x_at"	0.00337	0.000367	3.7666349	-0.2136906	0.303	"229533_x_at"	"ZNF680"	"ENSG00000173041"	"gene"	"protein_coding"	"ZNF680"	"GPL570"
"228573_at"	0.00336	0.000367	3.76693139	-0.2127865	0.287	"228573_at"	"ANTXR2"	"ENSG00000163297"	"gene"	"protein_coding"	"ANTXR2"	"GPL570"
"227138_at"	0.00339	0.000369	-3.76480202	-0.2192789	-0.21	"227138_at"	"CRTAP"	"ENSG00000170275"	"gene"	"protein_coding"	"CRTAP"	"GPL570"
"242691_at"	0.00339	0.00037	-3.76423262	-0.2210146	-0.535	"242691_at"	"AC005261.1"	"ENSG00000268205|ENST00000593427"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC005261.1|AC005261.1-201"	"GPL570"
"221196_x_at"	0.0034	0.000371	3.76356773	-0.2230412	0.285	"221196_x_at"	"SIMC1"	"ENST00000481515|ENSG00000170085"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SIMC1-207|SIMC1"	"GPL570"
"1558369_at"	0.00341	0.000372	-3.76220093	-0.2272064	-0.294	"1558369_at"	"MPHOSPH9"	"ENST00000544217|ENSG00000051825"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"MPHOSPH9-215|MPHOSPH9"	"GPL570"
"212504_at"	0.00341	0.000372	-3.7621094	-0.2274853	-0.154	"212504_at"	"DIP2C"	"ENSG00000151240"	"gene"	"protein_coding"	"DIP2C"	"GPL570"
"218091_at"	0.00342	0.000373	3.76125203	-0.2300976	0.194	"218091_at"	"AGFG1"	"ENSG00000173744"	"gene"	"protein_coding"	"AGFG1"	"GPL570"
"223299_at"	0.00342	0.000373	3.76128864	-0.2299861	0.337	"223299_at"	"SEC11C"	"ENST00000591406|ENSG00000166562"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SEC11C-206|SEC11C"	"GPL570"
"224825_at"	0.00342	0.000374	3.76081234	-0.2314371	0.223	"224825_at"	"DNTTIP1"	"ENSG00000101457"	"gene"	"protein_coding"	"DNTTIP1"	"GPL570"
"210691_s_at"	0.00344	0.000377	3.75841381	-0.2387426	0.217	"210691_s_at"	"CACYBP"	"ENSG00000116161"	"gene"	"protein_coding"	"CACYBP"	"GPL570"
"212184_s_at"	0.00345	0.000377	3.75805416	-0.2398378	0.269	"212184_s_at"	"TAB2"	"ENSG00000055208"	"gene"	"protein_coding"	"TAB2"	"GPL570"
"212165_at"	0.00344	0.000377	3.75823528	-0.2392862	0.268	"212165_at"	"TMEM183A"	"ENSG00000163444"	"gene"	"protein_coding"	"TMEM183A"	"GPL570"
"225722_at"	0.00344	0.000377	-3.75820601	-0.2393754	-0.236	"225722_at"	"UCK2"	"ENSG00000143179|ENST00000479872"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"UCK2|UCK2-208"	"GPL570"
"211026_s_at"	0.00344	0.000377	-3.75859652	-0.2381862	-0.535	"211026_s_at"	"MGLL"	"ENST00000476682|ENSG00000074416"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"MGLL-208|MGLL"	"GPL570"
"242918_at"	0.00345	0.000378	-3.75724967	-0.2422873	-0.25	"242918_at"	"NASP"	"ENSG00000132780|ENST00000530073"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"NASP|NASP-218"	"GPL570"
"227507_at"	0.00346	0.000379	-3.75632661	-0.2450974	-0.158	"227507_at"	"ZNF592"	"ENSG00000166716"	"gene"	"protein_coding"	"ZNF592"	"GPL570"
"223312_at"	0.00346	0.000379	3.75634056	-0.245055	0.147	"223312_at"	"PRADC1"	"ENSG00000135617"	"gene"	"protein_coding"	"PRADC1"	"GPL570"
"1562004_x_at"	0.00346	0.000379	-3.75641357	-0.2448327	-0.17	"1562004_x_at"	"MYOZ3"	"ENST00000524256|ENST00000521300|ENSG00000164591"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"MYOZ3-208|MYOZ3-206|MYOZ3"	"GPL570"
"225020_at"	0.00347	0.00038	-3.7555941	-0.2473272	-0.262	"225020_at"	"DAB2IP"	"ENSG00000136848"	"gene"	"protein_coding"	"DAB2IP"	"GPL570"
"210774_s_at"	0.00347	0.00038	3.75573641	-0.246894	0.229	"210774_s_at"	"NCOA4"	"ENSG00000266412"	"gene"	"protein_coding"	"NCOA4"	"GPL570"
"210452_x_at"	0.00346	0.00038	3.7560541	-0.2459269	0.444	"210452_x_at"	"CYP4F2"	"ENSG00000186115|ENST00000392846"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CYP4F2|CYP4F2-203"	"GPL570"
"226127_at"	0.00348	0.000382	3.75442066	-0.2508985	0.214	"226127_at"	"ALKBH3"	"ENST00000529434|ENSG00000166199|ENST00000532410"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"ALKBH3-205|ALKBH3|ALKBH3-209"	"GPL570"
"210137_s_at"	0.00349	0.000383	-3.7531202	-0.2548556	-0.165	"210137_s_at"	"DCTD"	"ENSG00000129187"	"gene"	"protein_coding"	"DCTD"	"GPL570"
"219544_at"	0.00349	0.000383	3.75361966	-0.2533359	0.33	"219544_at"	"BORA"	"ENSG00000136122"	"gene"	"protein_coding"	"BORA"	"GPL570"
"225132_at"	0.00349	0.000384	3.75269379	-0.2561529	0.353	"225132_at"	"FBXL3"	"ENSG00000005812|ENST00000485797|ENST00000477982"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"FBXL3|FBXL3-206|FBXL3-205"	"GPL570"
"201543_s_at"	0.0035	0.000384	3.75251948	-0.2566832	0.219	"201543_s_at"	"SAR1A"	"ENSG00000079332"	"gene"	"protein_coding"	"SAR1A"	"GPL570"
"209121_x_at"	0.00349	0.000384	-3.75260942	-0.2564096	-0.24	"209121_x_at"	"NR2F2"	"ENSG00000185551"	"gene"	"protein_coding"	"NR2F2"	"GPL570"
"207076_s_at"	0.00349	0.000384	-3.75298246	-0.2552746	-0.379	"207076_s_at"	"ASS1"	"ENSG00000130707|ENST00000372386"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ASS1|ASS1-202"	"GPL570"
"1557415_s_at"	0.0035	0.000385	3.75221023	-0.257624	0.275	"1557415_s_at"	"LETM2"	"ENSG00000165046|ENST00000518121"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"LETM2|LETM2-203"	"GPL570"
"244235_at"	0.0035	0.000385	3.75201733	-0.2582108	0.153	"244235_at"	"IVNS1ABP"	"ENSG00000116679|ENST00000480769|ENST00000459929"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"IVNS1ABP|IVNS1ABP-207|IVNS1ABP-204"	"GPL570"
"228401_at"	0.00351	0.000386	3.75103879	-0.2611872	0.373	"228401_at"	"ATAD2"	"ENSG00000156802"	"gene"	"protein_coding"	"ATAD2"	"GPL570"
"243829_at"	0.00352	0.000387	3.75032801	-0.2633489	0.327	"243829_at"	"BRAF"	"ENST00000646427|ENSG00000157764|ENST00000644905|ENST00000642272|ENST00000642808|ENST00000643790"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|processed_transcript|processed_transcript"	"BRAF-218|BRAF|BRAF-214|BRAF-207|BRAF-208|BRAF-211"	"GPL570"
"227545_at"	0.00352	0.000387	3.75019122	-0.2637649	0.323	"227545_at"	"BARD1"	"ENSG00000138376"	"gene"	"protein_coding"	"BARD1"	"GPL570"
"213533_at"	0.00352	0.000388	-3.7495336	-0.2657646	-0.247	"213533_at"	"NSG1"	"ENSG00000168824"	"gene"	"protein_coding"	"NSG1"	"GPL570"
"236539_at"	0.00352	0.000388	3.74988441	-0.2646979	0.637	"236539_at"	"PTPN22"	"ENSG00000134242"	"gene"	"protein_coding"	"PTPN22"	"GPL570"
"212019_at"	0.00353	0.000389	-3.74877986	-0.2680564	-0.187	"212019_at"	"RSL1D1"	"ENSG00000171490"	"gene"	"protein_coding"	"RSL1D1"	"GPL570"
"201642_at"	0.00354	0.00039	3.74771406	-0.2712965	0.229	"201642_at"	"IFNGR2"	"ENSG00000159128"	"gene"	"protein_coding"	"IFNGR2"	"GPL570"
"239355_at"	0.00355	0.000391	3.74714361	-0.2730304	0.269	"239355_at"	"GMCL1"	"ENSG00000087338"	"gene"	"protein_coding"	"GMCL1"	"GPL570"
"206453_s_at"	0.00355	0.000391	-3.74675408	-0.2742143	-0.191	"206453_s_at"	"NDRG2"	"ENST00000556716|ENST00000555650|ENSG00000165795"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"NDRG2-258|NDRG2-244|NDRG2"	"GPL570"
"223140_s_at"	0.00356	0.000392	3.74600825	-0.276481	0.212	"223140_s_at"	"DHX36"	"ENSG00000174953"	"gene"	"protein_coding"	"DHX36"	"GPL570"
"205027_s_at"	0.00356	0.000392	3.74604127	-0.2763806	0.358	"205027_s_at"	"MAP3K8"	"ENSG00000107968"	"gene"	"protein_coding"	"MAP3K8"	"GPL570"
"226196_s_at"	0.00355	0.000392	3.74625208	-0.27574	0.184	"226196_s_at"	"IFT43"	"ENSG00000119650|ENST00000554026|ENST00000555305"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"IFT43|IFT43-206|IFT43-209"	"GPL570"
"222258_s_at"	0.00355	0.000392	-3.74654012	-0.2748646	-0.265	"222258_s_at"	"SH3BP4"	"ENSG00000130147"	"gene"	"protein_coding"	"SH3BP4"	"GPL570"
"212858_at"	0.00356	0.000393	3.7455306	-0.2779325	0.203	"212858_at"	"PAQR4"	"ENSG00000162073"	"gene"	"protein_coding"	"PAQR4"	"GPL570"
"227208_at"	0.00357	0.000394	-3.74487931	-0.2799114	-0.187	"227208_at"	"CENATAC"	"ENSG00000186166|ENST00000527356"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CENATAC|CENATAC-204"	"GPL570"
"1562442_a_at"	0.00356	0.000394	-3.7451495	-0.2790905	-0.334	"1562442_a_at"	"SSBP1"	"ENST00000496622|ENST00000489378|ENST00000469123|ENST00000465167|ENSG00000106028"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|processed_transcript|processed_transcript|protein_coding"	"SSBP1-213|SSBP1-212|SSBP1-208|SSBP1-204|SSBP1"	"GPL570"
"206743_s_at"	0.00358	0.000395	3.74366427	-0.2836027	0.363	"206743_s_at"	"ASGR1"	"ENSG00000141505"	"gene"	"protein_coding"	"ASGR1"	"GPL570"
"1552677_a_at"	0.00358	0.000395	-3.74373575	-0.2833856	-0.299	"1552677_a_at"	"DIP2A"	"ENST00000479654|ENST00000478105|ENSG00000160305"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|protein_coding"	"DIP2A-209|DIP2A-208|DIP2A"	"GPL570"
"209354_at"	0.00359	0.000397	3.74246155	-0.2872559	0.15	"209354_at"	"TNFRSF14"	"ENST00000475523|ENST00000463471|ENST00000466750|ENSG00000157873"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|protein_coding"	"TNFRSF14-212|TNFRSF14-208|TNFRSF14-210|TNFRSF14"	"GPL570"
"223095_at"	0.0036	0.000399	-3.74115827	-0.2912136	-0.258	"223095_at"	"MARVELD1"	"ENSG00000155254"	"gene"	"protein_coding"	"MARVELD1"	"GPL570"
"206765_at"	0.00361	4e-04	3.73994887	-0.2948855	0.4	"206765_at"	"KCNJ2"	"ENSG00000123700"	"gene"	"protein_coding"	"KCNJ2"	"GPL570"
"220223_at"	0.00361	4e-04	-3.73991394	-0.2949916	-0.219	"220223_at"	"ATAD5"	"ENSG00000176208|ENST00000585133"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ATAD5|ATAD5-203"	"GPL570"
